0.5000 0.0000 0.0000 0.0000 0.0000 1.0000 1.0000 0.9999 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 
1.0000 0.5000 0.0000 0.0000 0.0000 1.0000 1.0000 0.7629 1.0000 0.9999 0.9999 1.0000 1.0000 0.9999 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 
1.0000 1.0000 0.5000 0.0007 0.0007 0.9997 0.9935 0.7391 1.0000 0.9942 0.8206 0.9999 1.0000 0.2227 0.9626 0.9698 1.0000 1.0000 1.0000 1.0000 
1.0000 1.0000 0.9993 0.5000 0.5179 0.6976 0.6561 0.7194 0.4709 0.6918 0.8051 0.9189 0.8424 0.9979 0.8229 0.9010 1.0000 1.0000 1.0000 1.0000 
1.0000 1.0000 0.9993 0.4821 0.5000 0.5711 0.6261 0.5785 0.6215 0.7560 0.8201 0.8847 0.8941 0.8894 0.9060 0.8719 0.9326 0.9740 1.0000 1.0000 
0.0000 0.0000 0.0003 0.3024 0.4289 0.5000 0.5064 0.4824 0.5921 0.6277 0.6922 0.7307 0.7575 0.8381 0.8477 0.8328 0.9987 0.9458 0.2417 0.9999 
0.0000 0.0000 0.0065 0.3439 0.3739 0.4936 0.5000 0.7972 0.5953 0.6102 0.7909 0.7311 0.7543 0.7742 0.7904 0.9430 0.9728 0.9930 0.9875 1.0000 
0.0001 0.2371 0.2609 0.2806 0.4215 0.5176 0.2028 0.5000 0.5697 0.5833 0.6970 0.5642 0.7319 0.7186 0.7458 0.7903 0.9375 0.9220 0.9312 0.9796 
0.0000 0.0000 0.0000 0.5291 0.3785 0.4079 0.4047 0.4303 0.5000 0.5813 0.5392 0.6090 0.6513 0.6891 0.6911 0.7842 0.9264 0.5162 0.9653 0.9998 
0.0000 0.0001 0.0058 0.3082 0.2440 0.3723 0.3898 0.4167 0.4187 0.5000 0.5535 0.5744 0.6222 0.5843 0.6356 0.7730 0.8763 0.3711 0.9903 1.0000 
0.0000 0.0001 0.1794 0.1949 0.1799 0.3078 0.2091 0.3030 0.4608 0.4465 0.5000 0.4459 0.6051 0.5992 0.4992 0.6943 0.8139 0.7413 0.7507 1.0000 
0.0000 0.0000 0.0001 0.0811 0.1153 0.2693 0.2689 0.4358 0.3910 0.4256 0.5541 0.5000 0.6398 0.5684 0.6453 0.7459 0.9241 0.7647 0.7703 1.0000 
0.0000 0.0000 0.0000 0.1580 0.1059 0.2425 0.2457 0.2681 0.3487 0.3778 0.3949 0.3602 0.5000 0.5793 0.4960 0.6729 0.6294 0.7127 0.6460 0.9999 
0.0000 0.0001 0.7773 0.0514 0.1106 0.1619 0.2258 0.2814 0.3109 0.4157 0.4008 0.4316 0.4206 0.5000 0.5741 0.6291 0.7191 0.1377 0.9975 1.0000 
0.0000 0.0000 0.0374 0.1771 0.0940 0.1523 0.2096 0.2542 0.3089 0.3644 0.5008 0.3547 0.5040 0.4259 0.5000 0.7293 0.7424 0.5546 0.8584 0.9876 
0.0000 0.0000 0.0302 0.0990 0.1281 0.1672 0.0570 0.2097 0.2158 0.2270 0.3057 0.2541 0.3271 0.3709 0.2707 0.5000 0.7028 0.1445 0.0002 0.0000 
0.0000 0.0000 0.0000 0.0000 0.0674 0.0013 0.0272 0.0625 0.0736 0.1237 0.1861 0.0750 0.3704 0.2809 0.2576 0.2972 0.5000 0.8184 0.0000 0.0000 
0.0000 0.0000 0.0000 0.0000 0.0260 0.0542 0.0070 0.0780 0.4838 0.6289 0.2587 0.2353 0.2873 0.8623 0.4454 0.8555 0.1816 0.5000 0.0000 0.0000 
0.0000 0.0000 0.0000 0.0000 0.0000 0.7583 0.0125 0.0688 0.0347 0.0097 0.2493 0.2297 0.3540 0.0025 0.1416 0.9998 1.0000 1.0000 0.5000 0.0000 
0.0000 0.0000 0.0000 0.0000 0.0000 0.0001 0.0000 0.0204 0.0002 0.0000 0.0000 0.0000 0.0001 0.0000 0.0124 1.0000 1.0000 1.0000 1.0000 0.5000 
